Directory	Run	LogLikelihood	ModelParameters	ModelValues	Theta
output_proj_2het_group4-Amil_process5_05-6-25	Run 2	-4634.13	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.0, 200.0, 1.12464, 0.24296, 11.04533, 0.00e+00, 6.94744, 1.01585, 0.00e+00, 1.28988, 13.71468, 5.71584, 0.039, 1.65053, 0.001, 15.0, 0.79439, 0.64609)	19689.012454937412
output_proj_2het_group4-Amil_process5_05-6-25	Run 5	-5292.20	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.59321, 200.0, 1.07423, 11.15346, 4.0124, 0.17268, 0.001, 1.93029, 1.11e-13, 0.02561, 21.81452, 200.0, 2.33e-14, 4.04576, 6.61e-15, 7.67104, 0.45398, 0.62475)	22588.701113185147
output_proj_2het_group4-Amil_process5_05-6-25	Run 8	-5479.67	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.53219, 200.0, 1.11478, 11.10881, 4.25225, 0.00e+00, 0.001, 4.19255, 0.09128, 0.00883, 12.32534, 200.0, 15.0, 0.00e+00, 0.00e+00, 0.00e+00, 0.45501, 0.3572)	24201.21904532491
output_proj_2het_group4-Amil_process5_05-6-25	Run 4	-6551.12	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.53547, 200.0, 1.04887, 11.13172, 4.299, 0.58371, 0.04817, 5.47398, 0.08817, 0.00e+00, 0.01109, 0.17961, 0.00e+00, 0.00e+00, 1.58604, 0.76232, 0.41976, 1.0)	23564.488011343834
output_proj_2het_group3-Amil_process1_05-6-25	Run 4	-4434.60	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.64738, 200.0, 1.05294, 9.93954, 4.54525, 0.00e+00, 0.00e+00, 0.04335, 0.06338, 0.37515, 13.74805, 7.06891, 0.35599, 0.001, 2.18761, 0.00e+00, 0.00582, 0.54104)	17289.166853667903
output_proj_2het_group3-Amil_process1_05-6-25	Run 2	-5995.95	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.50461, 51.98788, 1.10203, 8.65714, 4.02059, 0.001, 1.21e-18, 1.21e-18, 1.3214, 0.05882, 21.26029, 200.0, 4.53e-18, 2.91324, 0.58578, 1.06e-19, 0.37852, 0.64483)	21305.201935311125
output_proj_2het_group3-Amil_process1_05-6-25	Run 5	-6906.51	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.01, 0.01, 0.72981, 0.13701, 1.19645, 0.00e+00, 3.59207, 2.84735, 0.00e+00, 0.4164, 3.74268, 2.08125, 0.61573, 0.00e+00, 2.70636, 0.01555, 0.79642, 0.62456)	55301.41686315459
output_proj_2het_group3-Amil_process1_05-6-25	Run 1	-7885.46	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(24.02215, 200.0, 4.4393, 0.1127, 200.0, 15.0, 1.5197, 0.00e+00, 1.03729, 2.1322, 23.68656, 11.59554, 0.58247, 0.00e+00, 0.88273, 0.00e+00, 0.13407, 0.39776)	9079.28267978475
output_proj_2het_group3-Amil_process1_05-6-25	Run 6	-8283.18	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(71.26894, 200.0, 2.66977, 0.08206, 96.08941, 15.0, 2.83985, 0.00e+00, 1.86732, 1.64216, 15.11469, 8.16764, 1.44453, 0.001, 2.49286, 0.00e+00, 0.10608, 0.35178)	13608.860765128313
output_proj_2het_group2-group3_process2_05-6-25	Run 2	-1799.46	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(9.49432, 8.85799, 1.67281, 24.85526, 30.47076, 0.00e+00, 5.98456, 0.00e+00, 4.97315, 0.01341, 11.85486, 4.29672, 0.00e+00, 12.66712, 0.00e+00, 14.34768, 0.6357, 0.29853)	5766.565622758097
output_proj_2het_group2-group3_process2_05-6-25	Run 1	-2039.29	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(7.27797, 10.80001, 1.72531, 37.92542, 27.30727, 6.33228, 0.00e+00, 7.21003, 0.00e+00, 0.00671, 1.001, 2.34619, 15.0, 0.00e+00, 15.0, 0.00e+00, 0.46713, 0.86114)	5609.248812585527
output_proj_2het_group2-group3_process2_05-6-25	Run 3	-3117.06	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.01, 0.99999, 1.57857, 11.06231, 2.40849, 0.87263, 0.22564, 0.00e+00, 0.81792, 3.64693, 34.67174, 34.73123, 0, 2.72896, 0.06069, 1.91065, 0.71031, 0.47412)	3998.197820886706
output_proj_2het_group2-group3_process2_05-6-25	Run 5	-3295.15	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.88652, 0.01, 0.36717, 2.25255, 1.00013, 0.56372, 3.9355, 3.01752, 0.00e+00, 1.65312, 14.92799, 14.17183, 0.00e+00, 7.12667, 0.1265, 5.86283, 0.49463, 0.48131)	9320.522903131776
output_proj_2het_group2-group3_process2_05-6-25	Run 4	-3797.09	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.01, 0.54889, 0.66737, 15.81744, 2.20686, 1.97633, 0.00e+00, 0.00e+00, 4.11986, 0.02145, 1.001, 200.0, 11.35528, 0.00e+00, 15.0, 0.00e+00, 0.27607, 0.66769)	24682.289139609766
output_proj_2het_group1-group3_process1_05-6-25	Run 6	-2623.16	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.0266, 200.0, 1.23828, 1.0, 41.55097, 0.75685, 0.00e+00, 0.00e+00, 1.00648, 1.00074, 15.57857, 15.74447, 0.12698, 1.3232, 0.001, 4.83196, 0.02986, 0.49471)	8890.491296894399
output_proj_2het_group1-group3_process1_05-6-25	Run 2	-2849.35	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.86904, 10.0335, 1.73119, 17.65046, 38.09697, 0.00e+00, 0.001, 0.7068, 0.00e+00, 0.07732, 24.38724, 6.5796, 0.00e+00, 3.85624, 0.00e+00, 1.41514, 0.76848, 0.39842)	6482.062267408608
output_proj_2het_group4-Amil_process2_05-6-25	Run 6	-4334.29	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.12016, 2.99544, 0.61373, 0.63387, 3.33018, 0.00e+00, 0.00e+00, 0.00e+00, 1.79285, 0.74427, 8.26914, 3.71901, 0.06846, 1.93346, 0.001, 15.0, 0.05495, 0.63569)	32405.724152631712
output_proj_2het_group4-Amil_process2_05-6-25	Run 8	-5263.19	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.6363, 200.0, 1.07521, 12.91944, 3.98022, 0.2237, 0, 2.30402, 0.00e+00, 0.06536, 9.62562, 8.30013, 0.00e+00, 1.53862, 0.00e+00, 5.52877, 0.35493, 0.56671)	21739.549998226055
output_proj_2het_group4-Amil_process2_05-6-25	Run 5	-5489.35	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.6467, 200.0, 1.09866, 11.8338, 4.40695, 0.00e+00, 0.39037, 0.001, 3.68222, 0.0525, 16.73511, 17.27297, 0.00e+00, 2.41284, 1.04074, 0.00e+00, 0.59613, 0.65671)	21515.29975614843
output_proj_2het_group4-Amil_process2_05-6-25	Run 1	-6000.09	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.36376, 200.0, 0.94826, 8.14473, 3.02237, 0, 0, 0.09712, 2.52884, 0.03392, 23.43589, 200.0, 0.23467, 6.37024, 0.00e+00, 0.0478, 0.40499, 0.74187)	28946.25845579781
output_proj_2het_group4-Amil_process2_05-6-25	Run 4	-6181.77	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.11922, 1.10491, 8.38281, 0.0452, 1.00284, 0.00e+00, 0.00e+00, 5.07109, 11.45087, 0.10303, 1.00053, 0.4035, 0.28706, 3.98266, 0.00e+00, 15.0, 0.22746, 0.45431)	245091.98566818328
output_proj_2het_group2-Amil_process4_05-6-25	Run 1	-3656.26	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.77634, 200.0, 1.2252, 11.25835, 5.09839, 0.00e+00, 0.001, 0.39787, 0.02865, 0.07014, 23.30448, 200.0, 0.15799, 3.14711, 0.00e+00, 13.66888, 0.22131, 0.65569)	16028.391155759902
output_proj_2het_group2-Amil_process4_05-6-25	Run 5	-4367.76	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.68878, 200.0, 1.03737, 10.89591, 4.91554, 0.01438, 1.47e-16, 0.001, 5.28e-15, 0.2965, 14.50964, 7.15221, 0.40373, 6.81e-14, 2.96727, 9.25e-14, 0.95357, 0.51553)	16319.299824850155
output_proj_2het_group2-Amil_process4_05-6-25	Run 8	-5182.05	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.64921, 200.0, 1.07027, 10.76162, 5.22451, 0.287, 0, 3.08593, 0, 0.00727, 200.0, 200.0, 0, 15.0, 4.75779, 0.00e+00, 0.38493, 0.64178)	18810.593624143832
output_proj_2het_group2-Amil_process4_05-6-25	Run 3	-5622.94	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.63822, 200.0, 1.09338, 11.30651, 8.15662, 0.00e+00, 1.02966, 0.001, 0.00e+00, 0.02098, 200.0, 1.0, 3.27154, 0.00e+00, 15.0, 0.00e+00, 0.69442, 0.40178)	16008.190868005417
output_proj_2het_group2-group4_process3_05-6-25	Run 2	-2739.82	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.01, 0.01, 0.172, 0.16013, 0.99999, 1.62124, 13.98624, 6.69365, 0.00e+00, 0.54357, 4.30348, 6.39865, 15.0, 0.20896, 7.05938, 0.17488, 0.2535, 0.4655)	30246.064066148527
output_proj_2het_group2-group4_process3_05-6-25	Run 4	-3493.43	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.01, 0.01, 0.71781, 2.33575, 13.90563, 2.25443, 0.40759, 0.16193, 1.63543, 1.02168, 12.26817, 17.24127, 0.00e+00, 15.0, 0.00e+00, 3.94908, 0.58439, 0.53437)	11782.596604148526
output_proj_2het_group2-group4_process3_05-6-25	Run 6	-3725.94	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(91.5356, 1.0, 0.87439, 4.33995, 200.0, 0.00e+00, 0.27487, 0.00e+00, 0.45527, 2.24578, 25.54834, 33.59765, 0.001, 5.31512, 0.00e+00, 2.12968, 0.03161, 0.52659)	5589.80288404417
output_proj_2het_group2-group4_process3_05-6-25	Run 3	-3766.06	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(132.48283, 200.0, 0.63813, 1.0, 0.99991, 1.77107, 0.00e+00, 0.34834, 0.00e+00, 4.45703, 29.723, 44.47377, 3.11626, 0.001, 1.33533, 0.02798, 1.0, 0.47792)	4238.13502979503
output_proj_2het_group2-group4_process3_05-6-25	Run 8	-4660.79	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(200.0, 0.01, 0.51973, 0.6408, 1.0, 3.68245, 1.07117, 0.926, 3.75894, 1.77803, 12.63228, 24.23277, 5.87791, 0, 0.00e+00, 0.00e+00, 1.0, 0.54265)	10056.772506590522
output_proj_2het_group1-group3_process8_05-6-25	Run 1	-2504.12	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.0, 22.53581, 1.85827, 21.03171, 21.47785, 0.001, 0.00e+00, 0.00e+00, 0.63714, 0.02095, 23.01365, 144.21747, 15.0, 0.64287, 5.37447, 0.18059, 0.25873, 0.50558)	6092.328606678135
output_proj_2het_group1-group3_process8_05-6-25	Run 3	-2844.66	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.0, 200.0, 1.30573, 16.52347, 16.50391, 0.70511, 0.00e+00, 0.00e+00, 0.11125, 0.05139, 200.0, 94.32197, 3.54761, 0.32444, 15.0, 0.00e+00, 0.31222, 0.45319)	6963.265776349246
output_proj_2het_group1-group3_process8_05-6-25	Run 5	-2970.73	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.96604, 1.00046, 0.66593, 0.09267, 1.90296, 0.00e+00, 0.00e+00, 6.55781, 6.64994, 0.17717, 2.40038, 2.63907, 0.6849, 3.84057, 0.00e+00, 15.0, 0.00021, 0.40818)	55942.08201425266
output_proj_2het_group1-group3_process8_05-6-25	Run 8	-4521.11	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.69498, 13.99652, 1.68063, 0.99901, 200.0, 0, 0.00e+00, 1.18408, 0, 1.32954, 16.18112, 22.15218, 0, 2.22118, 0.00e+00, 0.68589, 1.0, 0.47864)	6681.534896735459
output_proj_2het_group1-group3_process8_05-6-25	Run 7	-4774.23	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(200.0, 200.0, 1.47169, 0.23495, 200.0, 0.00e+00, 1.07195, 0.00e+00, 2.20965, 1.42433, 13.99045, 20.6215, 0.001, 3.16524, 0.00e+00, 1.02989, 0.00e+00, 0.48209)	7658.801024802585
output_proj_2het_group2-group4_process1_05-6-25	Run 1	-2609.77	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(4.69444, 17.25212, 1.4325, 20.20468, 26.93815, 0.00e+00, 3.04824, 0.00e+00, 1.89266, 0.00706, 7.24239, 200.0, 15.0, 0.00013, 10.59596, 0.00e+00, 0.57703, 0.6287)	7195.031863190766
output_proj_2het_group2-group4_process1_05-6-25	Run 2	-2972.83	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(200.0, 2.32326, 0.95063, 2.99833, 19.00559, 0.00e+00, 0.00e+00, 0.00e+00, 0.34564, 3.02471, 28.78028, 44.1973, 5.53916, 0.04459, 2.98425, 0.001, 0.00e+00, 0.44213)	4585.356198639572
output_proj_2het_group2-group4_process1_05-6-25	Run 3	-4095.20	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.01, 200.0, 0.45249, 1.0, 0.99888, 2.15092, 0.00e+00, 0.35351, 10.49617, 0.92876, 7.24325, 11.60544, 0.00e+00, 7.38371, 0.00e+00, 3.85158, 0.15568, 0.47732)	17413.65732100586
output_proj_2het_group2-group4_process1_05-6-25	Run 4	-4179.33	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.13909, 0.10269, 0.6142, 0.17745, 1.3687, 0.00e+00, 12.33734, 0.00e+00, 0.00e+00, 1.0329, 7.73572, 11.82957, 4.7853, 0.00e+00, 2.67571, 0.001, 0.00031, 0.56254)	16418.713600523384
output_proj_2het_group3-group4_process2_05-6-25	Run 7	-1903.83	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(5.80905, 15.64201, 1.38293, 14.47238, 29.30248, 0.00e+00, 3.28925, 0.00e+00, 1.53549, 0.01611, 6.94973, 9.07587, 15.0, 0.85683, 5.14924, 0.00e+00, 0.51015, 0.82928)	7678.223288370834
output_proj_2het_group3-group4_process2_05-6-25	Run 3	-2893.41	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(59.71327, 200.0, 0.53798, 0.09395, 10.43106, 8.00e-25, 15.0, 4.00628, 1.96e-23, 1.7046, 12.1108, 23.16693, 0.25512, 8.88189, 0.001, 4.91937, 0.41537, 0.45459)	8920.636402108987
output_proj_2het_group3-group4_process2_05-6-25	Run 2	-2938.97	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(200.0, 3.86136, 0.49638, 1.0, 200.0, 0.00e+00, 0.00e+00, 0.42707, 1.41983, 2.05376, 14.37372, 27.519, 0.21385, 5.23789, 0.001, 2.08906, 1.0, 0.41933)	7271.0820189576325
output_proj_2het_group3-group4_process2_05-6-25	Run 5	-3214.43	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(200.0, 0.02458, 0.41053, 0.71682, 2.14862, 14.87096, 6e-05, 0.00e+00, 2.39474, 1.18416, 7.24943, 13.70753, 0.31065, 9.16589, 0.00e+00, 4.58007, 0.69584, 0.39098)	14663.901321928459
output_proj_2het_group3-group4_process2_05-6-25	Run 8	-3496.03	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.00528, 0.18385, 0.8862, 1.00137, 11.68596, 4.26297, 0.00e+00, 0.00e+00, 1.30101, 0.15459, 11.15957, 9.38992, 0.00e+00, 4.41437, 0.0093, 0.58272, 0.92244, 0.22286)	21151.134663910896
output_proj_2het_group3-Amil_process8_05-6-25	Run 1	-4322.55	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.10399, 20.95002, 1.64794, 18.24307, 6.9867, 0.00e+00, 0.001, 0.00e+00, 0.05693, 0.05192, 8.64915, 8.53611, 2.7207, 0.00e+00, 15.0, 0.00e+00, 0.27678, 0.45814)	13292.469951725312
output_proj_2het_group3-Amil_process8_05-6-25	Run 2	-4967.72	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.00736, 200.0, 0.44329, 0.07651, 18.24086, 15.0, 0.00e+00, 0.00e+00, 2.29342, 0.82746, 7.29144, 4.13495, 4.56287, 0.05969, 15.0, 0.00e+00, 0.27414, 0.3083)	27349.074088202553
output_proj_2het_group3-Amil_process8_05-6-25	Run 3	-4994.44	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.79604, 200.0, 1.20436, 11.68632, 5.5554, 0.32749, 0.001, 2.18842, 1.56e-20, 0.01191, 200.0, 102.89485, 10.86389, 6.49e-21, 15.0, 0.39564, 0.32687, 0.35288)	17658.28275245236
output_proj_2het_group3-Amil_process8_05-6-25	Run 6	-6308.32	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.35003, 200.0, 0.89252, 1.51473, 6.32078, 0.00e+00, 0.00e+00, 0.41523, 0.00e+00, 1.08967, 12.74993, 6.37271, 0.001, 0.21919, 0.00e+00, 0.86612, 0.89128, 0.39008)	17223.333583524633
output_proj_2het_group2-group3_process1_05-6-25	Run 2	-1884.85	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(6.99837, 13.31568, 1.70268, 36.35401, 21.02681, 3.82933, 0.00e+00, 6.00099, 0.00e+00, 0.01241, 2.40726, 168.84428, 12.26563, 0.00e+00, 14.78318, 0.00e+00, 0.40264, 0.70659)	5728.75157183352
output_proj_2het_group2-group3_process1_05-6-25	Run 4	-3075.95	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.01, 0.1539, 0.16674, 200.0, 0.23154, 8.11544, 1.19777, 0.00e+00, 10.63906, 0.93219, 8.06892, 8.35452, 10.82984, 0.001, 6.87596, 0.24175, 0.45514, 0.53998)	16697.554018738218
output_proj_2het_group2-group3_process1_05-6-25	Run 5	-3248.64	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.89281, 0.16176, 0.89141, 0.99945, 0.88029, 3.36773, 0.00e+00, 0.00e+00, 7.52164, 1.41577, 13.5035, 11.89573, 0.001, 4.62249, 0.14313, 3.94205, 1.0, 0.43555)	10885.9830841355
output_proj_2het_group2-group3_process1_05-6-25	Run 7	-3575.35	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(18.33593, 3.45064, 1.45697, 34.01959, 15.55585, 0.00e+00, 0, 0, 1.35983, 0.00816, 1.0, 179.03135, 0, 15.0, 0.00e+00, 15.0, 0.42172, 0.16434)	6650.445091328353
output_proj_2het_group2-group4_process8_05-6-25	Run 4	-3000.79	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(4.44599, 4.75381, 1.57355, 21.59568, 200.0, 0.21779, 0.08622, 2.56672, 0.07169, 1.14583, 23.40585, 32.67075, 3.45547, 0.00e+00, 0.86579, 0.00e+00, 0.00e+00, 0.50451)	5248.924487474785
output_proj_2het_group2-group4_process8_05-6-25	Run 1	-3135.05	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.02086, 0.99993, 0.48649, 0.72492, 0.92097, 2.71653, 0.12805, 0.00097, 5.33602, 1.20179, 9.21506, 14.34542, 6.50569, 0.09261, 5.12657, 0.05485, 0.17798, 0.46752)	13857.713679117871
output_proj_2het_group2-group4_process8_05-6-25	Run 5	-3417.18	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.02502, 200.0, 0.76309, 0.47601, 8.97705, 0.00e+00, 4.20672, 0.92338, 0.00e+00, 2.88951, 23.8242, 39.17027, 0.04701, 4.21088, 0.00e+00, 2.59607, 0.27445, 0.54927)	5221.868432943494
output_proj_2het_group2-group4_process8_05-6-25	Run 6	-3685.13	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.03144, 0.20636, 0.00935, 1.02417, 0.04664, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 3.06008, 18.03707, 27.43232, 7.47249, 0.04685, 4.26695, 0.04102, 0.01288, 0.43168)	6580.905935643435
output_proj_2het_group2-group4_process8_05-6-25	Run 7	-4031.93	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(5.29744, 25.53592, 1.54049, 22.99536, 28.02206, 0.00e+00, 6.28736, 0.04202, 3.09309, 0.00e+00, 1.14604, 1.41708, 0.00e+00, 0.00e+00, 0, 1.35434, 0.52063, 0.01297)	6612.854490147658
output_proj_2het_group1-group2_process5_05-6-25	Run 2	-2631.99	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.01, 200.0, 0.42927, 0.42566, 200.0, 1.83365, 0.00e+00, 0.03639, 2.53465, 0.63569, 9.38814, 9.27582, 1.39386, 0.15371, 7.58112, 0.04849, 0.14308, 0.52782)	14782.39018128626
output_proj_2het_group1-group2_process5_05-6-25	Run 1	-3214.16	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(200.0, 0.01, 0.74424, 0.0479, 1.00008, 0.00e+00, 0.00e+00, 11.53687, 9.36474, 0.09885, 1.32389, 1.50591, 0.80921, 6.98556, 0.00e+00, 15.0, 0.52925, 0.37816)	93925.59887763008
