Pop	Mask	Model	Folds	log-likelihood	AIC	chi-squared	theta	initial_params	optimised_params	optimised_params_labels
outQ0.unfold.group3_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle	3	-197.95	401.9	201.05	14491.99	1.0,1.0,1.0	33.3378,8.3086,1.6189	nuB, nuF, T
outQ0.unfold.group3_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle	3	-197.95	401.9	201.06	14489.11	2.0,2.0,2.0	33.3634,8.3105,1.6191	nuB, nuF, T
outQ0.unfold.group3_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle	3	-1824.64	3655.28	3499.73	2543.61	3.0,3.0,3.0	1.0073,94.9965,26.4977	nuB, nuF, T
outQ0.unfold.group3_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle	3	-198.06	402.12	201.39	14523.83	4.0,4.0,4.0	34.1286,8.2549,1.6105	nuB, nuF, T
outQ0.unfold.group3_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle	3	-197.95	401.9	201.06	14489.1	5.0,5.0,5.0	33.3626,8.3106,1.6191	nuB, nuF, T
outQ0.unfold.group3_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle	3	-197.95	401.9	201.06	14489.09	6.0,6.0,6.0	33.3613,8.3106,1.6191	nuB, nuF, T
outQ0.unfold.group3_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle	3	-1824.39	3654.78	3499.17	18203.87	7.0,7.0,7.0	0.0123,13.2725,5.6856	nuB, nuF, T
outQ0.unfold.group3_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle	3	-1824.4	3654.8	3498.78	93044.64	8.0,8.0,8.0	0.0034,2.595,1.0561	nuB, nuF, T
outQ0.unfold.group3_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle	3	-1824.39	3654.78	3498.87	9397.26	9.0,9.0,9.0	0.0011,25.6983,15.85	nuB, nuF, T
outQ0.unfold.group3_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle	3	-198.04	402.08	201.18	14543.07	10.0,10.0,10.0	33.3557,8.2707,1.6109	nuB, nuF, T
outQ0.unfold.group4_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle	3	-207.71	421.42	219.38	15383.1	1.0,1.0,1.0	169.3407,6.6307,1.7314	nuB, nuF, T
outQ0.unfold.group4_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle	3	-3925.47	7856.94	7803.57	223031.99	2.0,2.0,2.0	0.0032,1.249,0.4438	nuB, nuF, T
outQ0.unfold.group4_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle	3	-3925.47	7856.94	7801.97	319002.45	3.0,3.0,3.0	0.0028,0.8723,0.2993	nuB, nuF, T
outQ0.unfold.group4_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle	3	-207.71	421.42	219.38	15383.71	4.0,4.0,4.0	169.3222,6.6306,1.7313	nuB, nuF, T
outQ0.unfold.group4_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle	3	-207.71	421.42	219.38	15381.57	5.0,5.0,5.0	169.3022,6.6312,1.7317	nuB, nuF, T
outQ0.unfold.group4_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle	3	-207.71	421.42	219.38	15383.54	6.0,6.0,6.0	169.3438,6.6305,1.7313	nuB, nuF, T
outQ0.unfold.group4_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle	3	-207.71	421.42	219.38	15383.87	7.0,7.0,7.0	169.3121,6.6305,1.7313	nuB, nuF, T
outQ0.unfold.group4_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle	3	-3925.5	7857.0	7801.38	19799.07	8.0,8.0,8.0	0.002,14.0483,7.4197	nuB, nuF, T
outQ0.unfold.group4_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle	3	-3925.35	7856.7	7802.0	2661.5	9.0,9.0,9.0	1.1938,104.5707,27.9168	nuB, nuF, T
outQ0.unfold.group4_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle	3	-3925.46	7856.92	7802.95	29141.46	10.0,10.0,10.0	0.0066,9.555,4.1491	nuB, nuF, T
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle_neck	3	-799.76	1607.52	1524.08	47585.18	1.0,1.0,1.0,1.0	0.7627,2.9138,0.8107,0.398	nuB, nuF, TB, TF
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle_neck	3	-834.08	1676.16	1596.94	104140.09	2.0,2.0,2.0,2.0	0.3944,1.3655,6.5376,0.1666	nuB, nuF, TB, TF
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle_neck	3	-808.86	1625.72	1539.37	46788.54	3.0,3.0,3.0,3.0	0.8193,3.0244,1.0117,0.383	nuB, nuF, TB, TF
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle_neck	3	-14345.15	28698.3	28428.75	133536.62	4.0,4.0,4.0,4.0	31.2332,0.4908,6.5249,19.3705	nuB, nuF, TB, TF
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle_neck	3	-14345.15	28698.3	28428.75	90278.16	5.0,5.0,5.0,5.0	4.2191,0.7259,0.9637,23.1883	nuB, nuF, TB, TF
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle_neck	3	-855.68	1719.36	1649.5	709519.13	6.0,6.0,6.0,6.0	0.0568,0.1918,26.1976,0.0265	nuB, nuF, TB, TF
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle_neck	3	-14345.15	28698.3	28428.75	52912.52	7.0,7.0,7.0,7.0	1.8705,1.2385,30.8764,46.8701	nuB, nuF, TB, TF
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle_neck	3	-834.14	1676.28	1597.02	9599.17	8.0,8.0,8.0,8.0	4.2807,14.8345,39.1283,1.8033	nuB, nuF, TB, TF
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle_neck	3	-881.46	1770.92	1710.92	13683.63	9.0,9.0,9.0,9.0	2.9087,9.7721,199.9676,1.4345	nuB, nuF, TB, TF
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle_neck	3	-834.09	1676.18	1597.02	8589.06	10.0,10.0,10.0,10.0	4.7823,16.5608,50.2008,2.0189	nuB, nuF, TB, TF
outQ0.unfold.group1_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle_neck	3	-384.71	777.42	587.3	14938.05	1.0,1.0,1.0,1.0	0.6763,12.5893,0.7391,1.3896	nuB, nuF, TB, TF
outQ0.unfold.group1_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle_neck	3	-386.64	781.28	591.92	38461.24	2.0,2.0,2.0,2.0	0.3133,4.9131,3.0909,0.5298	nuB, nuF, TB, TF
outQ0.unfold.group1_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle_neck	3	-387.15	782.3	592.85	9293.86	3.0,3.0,3.0,3.0	1.3172,20.3387,3.5339,2.1907	nuB, nuF, TB, TF
outQ0.unfold.group1_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle_neck	3	-386.94	781.88	592.54	11869.06	4.0,4.0,4.0,4.0	1.0313,15.9215,0.8803,1.7143	nuB, nuF, TB, TF
outQ0.unfold.group1_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle_neck	3	-386.64	781.28	591.93	5946.61	5.0,5.0,5.0,5.0	2.0265,31.7767,20.8243,3.4268	nuB, nuF, TB, TF
outQ0.unfold.group1_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle_neck	3	-387.09	782.18	592.85	12036.82	6.0,6.0,6.0,6.0	1.2003,15.7017,0.0584,1.6841	nuB, nuF, TB, TF
outQ0.unfold.group1_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle_neck	3	-386.12	780.24	590.66	49996.81	7.0,7.0,7.0,7.0	0.234,3.7746,1.1486,0.4091	nuB, nuF, TB, TF
outQ0.unfold.group1_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle_neck	3	-385.14	778.28	588.33	13803.27	8.0,8.0,8.0,8.0	0.781,13.6336,0.8091,1.4948	nuB, nuF, TB, TF
outQ0.unfold.group1_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle_neck	3	-386.51	781.02	591.39	12910.99	9.0,9.0,9.0,9.0	0.9158,14.6257,1.8857,1.5835	nuB, nuF, TB, TF
outQ0.unfold.group1_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle_neck	3	-79237.38	158482.76	152557.34	30838.17	10.0,10.0,10.0,10.0	9.1403,1.9672,3.5209,124.8949	nuB, nuF, TB, TF
outQ0.unfold.group2_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle_neck	3	-54113.88	108235.76	100645.03	117350.24	1.0,1.0,1.0,1.0	0.5185,0.4869,0.527,24.8284	nuB, nuF, TB, TF
outQ0.unfold.group2_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle_neck	3	-3063.96	6135.92	5611.32	24589.77	2.0,2.0,2.0,2.0	0.001,4.4831,0.0011,1.4096	nuB, nuF, TB, TF
outQ0.unfold.group2_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle_neck	3	-54113.88	108235.76	100645.03	73112.36	3.0,3.0,3.0,3.0	24.849,0.7816,6.804,30.1997	nuB, nuF, TB, TF
outQ0.unfold.group2_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle_neck	3	-54113.88	108235.76	100645.03	103012.53	4.0,4.0,4.0,4.0	1.1824,0.5547,0.9183,44.6813	nuB, nuF, TB, TF
outQ0.unfold.group2_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle_neck	3	-408.46	824.92	611.18	36892.81	5.0,5.0,5.0,5.0	0.3092,3.5822,135.5511,0.6827	nuB, nuF, TB, TF
outQ0.unfold.group2_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle_neck	3	-140.29	288.58	87.33	13544.74	6.0,6.0,6.0,6.0	13.0064,6.7827,1.4497,0.14	nuB, nuF, TB, TF
outQ0.unfold.group2_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle_neck	3	-271.83	551.66	350.8	2058.22	7.0,7.0,7.0,7.0	6.0452,67.8331,73.3738,11.2274	nuB, nuF, TB, TF
outQ0.unfold.group2_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle_neck	3	-54113.88	108235.76	100645.04	28854.96	8.0,8.0,8.0,8.0	22.3928,1.9803,8.3542,172.6752	nuB, nuF, TB, TF
outQ0.unfold.group2_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle_neck	3	-54113.88	108235.76	100645.04	52483.07	9.0,9.0,9.0,9.0	110.6256,1.0888,2.7379,68.5124	nuB, nuF, TB, TF
outQ0.unfold.group2_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle_neck	3	-271.83	551.66	350.8	12380.1	10.0,10.0,10.0,10.0	1.005,11.2775,5.8305,1.8666	nuB, nuF, TB, TF
outQ0.unfold.group3_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle_neck	3	-63826.67	127661.34	118671.09	3906193.67	1.0,1.0,1.0,1.0	0.0981,0.0163,1.0636,1.159	nuB, nuF, TB, TF
outQ0.unfold.group3_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle_neck	3	-63826.67	127661.34	118671.09	1205553.77	2.0,2.0,2.0,2.0	0.6313,0.0529,0.5448,3.015	nuB, nuF, TB, TF
outQ0.unfold.group3_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle_neck	3	-309.6	627.2	430.03	157763.4	3.0,3.0,3.0,3.0	0.0175,1.0031,0.0508,0.1755	nuB, nuF, TB, TF
outQ0.unfold.group3_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle_neck	3	-63826.67	127661.34	118671.09	45386.74	4.0,4.0,4.0,4.0	1.5503,1.4062,0.9252,67.0234	nuB, nuF, TB, TF
outQ0.unfold.group3_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle_neck	3	-63826.67	127661.34	118671.09	77636.64	5.0,5.0,5.0,5.0	4.7117,0.8221,26.4693,26.2059	nuB, nuF, TB, TF
outQ0.unfold.group3_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle_neck	3	-332.58	673.16	476.71	7810.59	6.0,6.0,6.0,6.0	1.678,20.4311,14.4354,3.2897	nuB, nuF, TB, TF
outQ0.unfold.group3_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle_neck	3	-63826.67	127661.34	118671.1	58048.96	7.0,7.0,7.0,7.0	12.5454,1.0995,4.2991,42.0119	nuB, nuF, TB, TF
outQ0.unfold.group3_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle_neck	3	-521.46	1050.92	873.11	11448.12	8.0,8.0,8.0,8.0	199.1243,12.1388,1.0463,1.1816	nuB, nuF, TB, TF
outQ0.unfold.group3_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle_neck	3	-212.25	432.5	229.83	14562.88	9.0,9.0,9.0,9.0	22.029,9.1979,1.0555,0.5492	nuB, nuF, TB, TF
outQ0.unfold.group3_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle_neck	3	-333.11	674.22	477.72	6355.62	10.0,10.0,10.0,10.0	2.0596,25.0779,9.2912,4.0554	nuB, nuF, TB, TF
outQ0.unfold.group4_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle_neck	3	-1037.9	2083.8	1906.86	324743.42	1.0,1.0,1.0,1.0	0.0414,0.5628,1.0796,0.092	nuB, nuF, TB, TF
outQ0.unfold.group4_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle_neck	3	-1037.9	2083.8	1906.86	188076.16	2.0,2.0,2.0,2.0	0.0715,0.9718,21.2048,0.1588	nuB, nuF, TB, TF
outQ0.unfold.group4_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle_neck	3	-76354.83	152717.66	139494.09	91747.74	3.0,3.0,3.0,3.0	6.6538,0.7908,2.2105,49.2976	nuB, nuF, TB, TF
outQ0.unfold.group4_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle_neck	3	-243.71	495.42	291.7	15225.31	4.0,4.0,4.0,4.0	84.3041,8.4387,1.1674,0.578	nuB, nuF, TB, TF
outQ0.unfold.group4_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle_neck	3	-76354.83	152717.66	139494.07	27743.74	5.0,5.0,5.0,5.0	10.5312,2.6152,8.3122,113.6251	nuB, nuF, TB, TF
outQ0.unfold.group4_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle_neck	3	-1039.31	2086.62	1910.02	12656.77	6.0,6.0,6.0,6.0	1.0775,14.4752,2.6262,2.3489	nuB, nuF, TB, TF
outQ0.unfold.group4_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle_neck	3	-1037.9	2083.8	1906.86	12989.72	7.0,7.0,7.0,7.0	1.0348,14.0701,34.3792,2.2999	nuB, nuF, TB, TF
outQ0.unfold.group4_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle_neck	3	-1038.09	2084.18	1907.56	5773.98	8.0,8.0,8.0,8.0	2.3224,31.6683,15.4451,5.176	nuB, nuF, TB, TF
outQ0.unfold.group4_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle_neck	3	-1037.9	2083.8	1906.86	9868.16	9.0,9.0,9.0,9.0	1.3621,18.5208,176.7282,3.0275	nuB, nuF, TB, TF
outQ0.unfold.group4_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle_neck	3	-1054.94	2117.88	1942.96	7482.18	10.0,10.0,10.0,10.0	2.0025,24.4762,3.2987,3.9612	nuB, nuF, TB, TF
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	snm.1d	3	-14345.15	28692.3	28428.75	65533.18	1.0	1.8388	nu
outQ0.unfold.group1_dadi_Amil_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	het_asym_mig	3	-78886.47	157788.94	822906.14	33774.96	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	2.6018,4.1582,1.0023,0.8744,0.4542,0.0058,0.7703,0.0696	nu1, nu2, m12, m21, me12, me21, T, P
outQ0.unfold.group1_dadi_group2_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	het_asym_mig	3	-51778.33	103572.66	624871.08	9010.66	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	5.3438,17.4799,0.055,0.6129,0.2909,1.5808,2.4565,0.9795	nu1, nu2, m12, m21, me12, me21, T, P

